label,keyword,text
1,migrant,"these actions must , also , seek to enhance the sense of citizenship and active participation of foreign nationals and immigrants , as well as educating them on the values of tolerance and the rejection of all forms of discrimination , racism and hatred ."
1,in-need,"working with the yakima county rsvp , local nonprofits have provided information about individuals and families needing your help . every day through christmas eve , the yakima herald-republic will publish information in print and online about some of those in need along with contact information to make your gift happen ."
1,in-need,kudos to the teenager for showing great kindness to someone in need !
1,in-need,""""""" i feel it is the duty of us as humans to be compassionate to others in need and not treat them as vermin , """" story-sharing website upworthy quoted furzer as saying ."""
1,poor-families,vast swathes of south african land are owned by government and are not utilised or are underutilised . government can easily transfer much of this land to deserving poor families and communities .
1,vulnerable,"""he said that he also stopped in maiduguri , nigeria , where he met with people who were torched out of their homes 11 months ago . """" these are the stories we carry with us , """" he underlined . """" the world humanitarian summit , is a once in a generation opportunity to set in motion an ambitious and far reaching agenda to change the way that we alleviate , and most importantly that we prevent , the suffering of the world 's most vulnerable people . """""""
1,refugee,a kind-hearted woman has rescued a 11-year-old girl fleeing from her home in the sri lankan refugee camp near madurai and re-united her with her family with the help of police in tiruchi .
1,disabled,"according to details , prime minister nawaz sharif accorded formal approval of the rs 105.01 million as compensation including rs 39 million meant for 39 martyrs , 25.6 million for 129 seriously injured/disabled persons , rs 36.5 million for 73 partially and rs 4 million will be given for four completely damaged houses by indian shelling , ajk government spokesperson/dg ispr raja azhar iqbal told agency here on thursday late night ."
1,in-need,"yong is not the first sabahan to find himself on the wrong side of the law , and neither will he be the last . another boy from sabah was lee siaw foo , who was convicted of trafficking heroin into singapore . lee , too , came from a family facing hard times ; his mother a bankrupt , his father in need of an operation after a heart attack . as the only child and sole breadwinner , he agreed to deliver packages in malaysia and singapore . the packages turned out to be heroin . yong told his lawyer that in 2009 lee was dragged kicking and screaming from his cell to the gallows ."
1,migrant,out of place : a man in a suit and his smartly dressed companion walk past a family of migrants drying their clothes on the railing by the sea front at kos
1,poor-families,""""""" when you donate to a charity like that , in your mind you think you 're helping kids and poor families have a christmas . you do n't think you 're giving money so inmates can get sunshine bags , """" said one veteran prison guard at ontario 's fenbrook institution , where about 450 inmates will receive the bags thursday ."""
1,disabled,""""""" africa rights initiatives international has brought smiles on the faces of many , especially , crippled/ disabled who received crutches , the poor sighted who received glasses and medications , the poor who received clothing , the 1,225people who received free health insurance coverage and the general public that received free medical care and above all , the financial support for the anti snake venom ( asv ) to save the life of the poor woman in kporibayiri , and referral of the poor boy who died on the way to the hospital . your midwives also conducted great deliveries during your visit . only god knows what would have happened as the only midwife for the sub-district was still on her annual leave """" he said ."""
1,hopeless,she decided to be the hope for the hopeless and home for the homeless .
1,in-need,""""""" pacific partnership 2018 offers an excellent opportunity for the u.s. and sri lankan militaries to serve sri lankans in need and expand our growing partnership in humanitarian and disaster relief , """" said u.s. ambassador to sri lanka and the maldives atul keshap . """" from medical clinics to free public concerts , our sailors will bring the best of america to local communities . """""""
1,in-need,"""a source told the mirror : """" madonna has a deep affiliation with malawi and has always wanted to do what she can to help those in need ."""
1,in-need,"""mr. wong wai sheung , chairman and chief executive of the group said , """" the group has taken actions to fulfil its corporate social responsibility . we hope to bring warmth and care to those in need by participating in and sponsoring various charity activities . """""""
1,refugee,"hundreds of thousands of internally displaced persons ( idps ) belonging to fata are languishing in refugee camps since the military operations started in the region . rehabilitation of these people should be the utmost priority of the government . for that purpose , construction of health and education facilities as well as other infrastructure is necessary . according to the committee recommendations , foreign donors for the rehabilitations process could not be approached without legal reforms in fcr ."
1,poor-families,president uhuru kenyatta and his deputy william ruto have been shuttling the country to ' light up ' homes especially those deep in the village where they pose with poor families .
1,in-need,"""this is the rhetoric of what anthropologist laura agust ? n calls the """" rescue industry """" - a term used to describe people and institutions who conceptualize all sex workers as victims in need of saving . catherine mackinnon has argued , for example , that """" in prostitution , women have sex with men they would never otherwise have sex with ."""
1,refugee,"""tusk praised davutoglu and his government , saying his visit to the camp had shown him that turkey """" is an example for the whole world on how we should treat refugees """" ."""
1,disabled,""""""" present government is dedicated in solving the problems of disabled soldiers . but , misusing the freedom prevailing under the present government is a matter of concern , """" the state minister said ."""
1,poor-families,"by god 's grace , the church supports 15 charities ( educational , health and christian missions ) on a monthly basis . this includes the children 's cancer unit of korle bu which has publicly indicated that our monthly donations for the past 5 years , which are the largest they receive , have allowed children from poor families all over the country and west africa to receive life-saving treatment for free . this is verifiable ."
1,migrant,""""""" this sacred time reminds us of our common obligations to uphold the dignity of every human being . we will continue to welcome immigrants and refugees into our nation , including those who are muslim , """" he added ."""
1,in-need,"""as a child , i have always been told to give to those who are in need . i have been raised up to believe that if i do n't give to the needy , i will find my way to hell . due to these teachings that has been imbued in me , i have been generally been sympathetic to the needy . after all it is said in the holy scriptures that """" there is blessing in giving than receiving """" . growing up , i have however disabused my mind of this notion . i am just tired of seeing a familiar face beg on the street for far too long , i am tired of giving money to a beggar who asks me for money today and yet shamefully ask me for help again when he or she meets me on the next day ."""
1,in-need,john cena has broken the celebrity philanthropy record at the make a wish foundation officially giving 500 wishes to children in need !
1,migrant,"""when politicians discuss immigration , it is usually in high-flying terms . jeb bush says that """" immigrants create an engine of economic prosperity . """" politicians always talk of importing the best and the brightest from abroad . but new york city 's salons capture the tawdry reality of illegal immigration , which creates islands of lawlessness where people can be mistreated with little consequence ."""
1,disabled,to mark the international day of persons with disabilities satkhira district administration and department of social services hold a grand rally in the district town yesterday dhaka tribune <h> international day of persons with disabilities was observed across the country yesterday with a call for removing all barriers of the disabled and working for their welfare .
1,hopeless,it takes a lot of pain and hopelessness to get to that point
1,vulnerable,""""""" the american people , as we always have been , are there to partner with african countries to ensure their most vulnerable populations receive life-saving assistance ."""
1,migrant,"her house now holds the memories and keepsakes of a migrant 's life well lived , selflessly offering her home and love to more than 100 british foster children and making history in the process -- along with her late husband -- - by being the first black couple in the lambeth council in south london to be allowed to foster white children ."
1,immigrant,"( bloomberg ) -- first lady melania trump sought to help her husband recover from a self-made political disaster by visiting immigrant children in texas on thursday , but she managed to generate a new controversy with her choice of apparel ."
1,homeless,""""""" i suddenly had the urge to look for a filipino family living on the streets and give them a helping hand . i 'm talking about people who are forced into homelessness by poverty ."""
1,refugee,the pope is urging leaders of the group of 20 nations to make the poor and refugees a priority of their summit .
1,in-need,"stephanie envisioned a model whereby women in need would be taught a skill such as handcrafts , and be paid a fair trade wage for their efforts . in turn , the women who had experienced hardship and marginalisation would grow to become self-sufficient . with the products then sold in australia via an online store and a network of retailers , the profits would be reinvested in seven women to continue the cycle of empowerment ."
1,disabled,"may you attain nibbana sena , thank you so much for all the good you have done for the disabled"
1,disabled,"and so what is this hustling scam-artist talking about ? the rump-cpp presidential candidate has also been screaming a lot in the name of ghana 's communities of the disabled and abjectly deprived . now , let mr. greenstreet , who has promised to supply free wheelchairs to the crippled and poor if voted into power , point us to a single substantive or significant project that he has undertaken for the especial benefit of the country 's poor and destitute , besides endlessly running his loud mouth ."
1,poor-families,a : they are taking inner-city kids of poor families and teaching them values through golf . persistence . honesty . hard work . sportsmanship . how you deal with life .
1,in-need,"in the course of the coming week , the season of lent begins . it is a time for renewal for each one of us , a time to draw closer to the lord so that he may pick us up and set us again on his pathway to the fullness of life . the steps we are invited to take during lent include the three traditional lenten practices : prayer , fasting and almsgiving . we are to make these practices a more constant part of our life and behaviour throughout these next five and a half weeks . through daily prayer we open our hearts to the lord ; through fasting , or self-denial , we quieten the clamour within us for self-indulgence ; in almsgiving we have a means of reaching out to those in need , giving expression to our compassion for them ."
1,poor-families,""""""" nigeria 's tertiary education system is still elitist . we do n't make allowance for poor families , families that have not yet produced a university graduate . how do these people assess the university education ?"""
1,homeless,"he would have found joy in spending time with the homeless children of manila . the children , ubiquitous in the city as they beg for alms , unfortunately missed possibly the only chance in their life to receive papal blessings . social welfare personnel spirited them away , considering the five-day papal visit a good time to introduce the homeless to dwellings with doors and sanitation facilities ."
1,vulnerable,"the paper demonstrates why stakeholder consultations with a variety of informed actors from businesses , civil society , labour organisations , academia , and others including those who can provide a voice for the most vulnerable , matter . it describes the various mechanisms and processes that countries such as korea , japan , the us and others have introduced to ensure that stakeholders ' interests have helped create or balance the broader objectives of trade negotiators ."
1,poor-families,"this is why i believe children from poor families must be supported . after all , the students are 100 percent correct -- education is the only tool that will take them out of the curse of poverty ."
1,hopeless,"""many of us struggle with a particular behavior or trait we just ca n't seem to kick , even though we know it does n't please god . these weaknesses can leave us feeling defeated , hopeless , and full of despair . but there 's hope ! the transforming power of the holy spirit is still available today . once we surrender our hearts to christ , romans 8:9 says that """" we are not controlled by our sinful nature . """""""
1,hopeless,"""the tour of projects saw editors and the governor trekking over several kilometres . it was a show of popularity as residents of the various communities and parts of the port harcourt metropolis visited trooped out to hail and catch a glimpse of the man they fondly called """" our governor """" . if democracy is about connecting with the people and lifting their status through development , wike has etched his name on the boulders of history . he was welcomed everywhere as the man who connected the disconnected people through roads and bridges ; as the leader who comforted the broken-hearted , the pensioners , the artisans , the civil servants and much more as the man who gave hope to the hopeless hoi-polloi ."""
1,homeless,"this wally of an mp just wants his name in the press , what has he ever achieved fro southend , what did this idle wally do to get the scanner tuned on at the hospital ... zero ! he raised in parliament the fact that his was his mummies birthday , but forgot to mention the homeless families on our streets ."
1,hopeless,"he said the current local derivatives or names exudes grimness , somberness and suggests even the macabre in the minds of people so that sufferers were often tagged hopeless cases even where there was hope ."
1,poor-families,"""this little girl with her whole life in front of her can not go to school , can not read , can not write . at age seven , she is guilty , of being one of the world 's 60 million refugees in the year 2017 ! the government claims it has implemented """" 15 years free education """" but the reality does not match the words . for pre-school children , where government policies have created a completely privatised sector , normal fees are hk$2,800 per month -- completely out of reach for poor families ."""
1,immigrant,""""""" we insist on tolerance for the refugee , for the immigrant , for the stranger among us , in the name of the millions of irish , of our own people who knew the hardship and the hurt of being refugees from famine ."""
1,homeless,""""""" most of them ( the homeless ) have the ability to work , but a greater challenge for us is to help them sustain a job , """" he said ."""
1,migrant,"kolkata : he has never been an officer who sat back and allowed things to remain as they were . when in charge of correctional homes in west bengal , he gave top priority to human rights and reform and rehabilitation of inmates . later , when in charge of the border security force ( bsf ) in india 's eastern theatre , bd sharma not only helped improve ties with bangladesh 's border guarding force border guard bangladesh ( bgb ) but won the hearts of people in the neighbouring country by ensuring education for an illegal immigrant 's child and finally sending her back home ."
1,vulnerable,"""the march was led by ethekwini mayor , cllr zandile gumede . kwazulu-natal premier , willies mchunu said , """" real men must stand up and defend the most vulnerable members of society- women and children . we must not stand by and watch this terrible scourge tear apart the fabric of our communities and society . """""""
1,in-need,""""""" a lot of people are in need of better roads , potable water , skills training , the education and health-care facilities that need to be developed . they all want it to happen at one time and you have to explain to them that it is a process ... and will not happen overnight . we have made a lot of achievements and i do hope that we will be able to convey fully what the vision is for the constituency and that persons will buy into exactly what we have been trying to do , """" he said ."""
1,in-need,"not everyone would want to spend their special day extending help to the people who are less fortunate , and soberano is an exception . back in 2015 , the 19-year old actress chose to celebrate her 18th birthday early , giving back all the blessings she received for the year . if reaching out to those in need is in her nature , then it would n't be so hard for soberano to come up with an advocacy that she will bring to the miss universe . <h> 2 . when she attends star magic ball"
1,disabled,"over a hundred children got glimpses of such moments through stories at the read-along last week at the inquirer 's main office in makati city -- the warmth that envelops a disabled child upon discovery of a father 's unconditional love , or the exhilaration that comes when support from loved ones revitalizes one 's determination to pursue a dream or start a new one ."
1,in-need,"when you see others in need , support them ."
1,women,""""""" i think another main theme is the power of human resilience and bounding back from the ashes of ruin , and being willing as a really young person to speak out and to try and get justice . the bravery of these young women has just been astounding to us. """""""
1,homeless,""""""" after seeing so many children orphaned and homeless , we decided to introduce this facility without having any donor , but later , we got a sponsor from australia , who built a dormitory for the children , """" she said ."""
1,poor-families,camfed would like to see this trend reversed . it would like to see more girls in school . basic education statistics in tanzania ( best 2010 ) show that only 18 percent of girls have completed secondary school education . this is why camfed supports girls from poor families to obtain secondary education and its efforts have seen many go to university .
1,disabled,"by learning a skill , and then passing it on to others , otoyo is not only changing the narrative around disabled people , his work of knitting has also helped him to overcome the trauma of a decade spent fighting under one of the world 's most brutal rebel groups ."
1,poor-families,""""""" what poor families really need is more money . the government 's weak response is to give beneficiaries with children an extra $25 a week starting april 1st . sure , that will help some families but it is really tip of the iceberg stuff ."""
1,hopeless,"the residents of poranu kotuwa who were deprived of healthy and independent lives in normal weather conditions , are facing a truly hopeless future ."
1,in-need,"""commenting on the recognition ahmed said al ibrahim general manager &amp; chief corporate services officer noted : """" blood donation helps healthcare institutions provide safe blood units for those in need of urgent blood transfer . we are honored to receive the recognition by the ministry of health represented by the department of blood banks services . the appreciation will motivate us to organize more blood donation drives . as we all know that donating blood is a noble thing to do and it helps safe lives and enhances the health and wellbeing of those who need it the most . """""""
1,migrant,"""ryan says he plans to serve out the remainder of his term , so he may have the opportunity to add to his legacy . last october , following the mass shooting in las vegas , ryan said he would """" look into """" the banning of bump stocks . there 's also the matter of the 800,000 """" dreamers """" -- undocumented immigrants who were brought into the country as children who were protected under the deferred action for childhood arrivals ( daca ) program , which trump ended . last september , ryan told those affected by the rescinding of daca to """" rest easy , """" as congress would take action to allow them to stay in the country . no such bill has passed congress yet ."""
1,refugee,"sr luise earned the trust of development partners and the result of her work can be seen in the number of quality institutions she founded for the aged , orphans , the homeless and refugees , including emmanuel centre and st. monica 's orphanage in kiambu county ."
1,homeless,"ramirez was only 13 when he was first introduced to the sport and honed his skills at the tuloy foundation in muntinlupa , a haven built through the efforts of fr . rocky evangelista that provides hundreds of underprivileged , abandoned and homeless children the opportunity to learn academics and sports in a safe and caring environment ."
1,women,"""our country is in need of serious change . we can continue to celebrate women 's day , throw massive budgets at events , give out goody bags with a cute lipsticks and celebrate female achievers once a year . this is without taking away from exceptional women who truly are making inroads into their environments but we are not just a cute lipstick , or pair of shoes , we are not just pretty and soft and squishy . we are not just child bearers , and there for procreation . so , why are we as women , so accepting of the placating and mollification thrown at us and overlook the inequalities through acceptance . i am by no means militant , but often , as even in politics , focus is shifted on true issues by drawing public attention to other """" things """" in order for us to be distracted . by shifting our focus from relevant issues we forget why we were disgruntled and angry and nothing ever changes ."""
1,in-need,"apparently in dr. ablow 's eyes , people who undergo the transgendered process are broken individuals , in need of repair . there are no transgendered people -- only people who are confused and in need of treatment to alleviate their condition ."
1,poor-families,mushatt 's has a rich history in ireland where it helped thousands of poor families overcome ailments that beset them during the tenement days of poverty .
1,hopeless,"remarkable too are the ways in which a childhood spent in pakistan forced one to dispense with fatalistic views of the world and hopeless imaginations of the future . lifetimes are spent under skies dotted with flying bullets , with threats to kidnap loved ones , and in the thick of crowded markets that unexpectedly explode . even amid the looming dangers , we knew there were other lives to be lived . and so we went on , fiercely living -- despite the noise in the background ."
